1	2	4	5	7	9	8
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	2.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	4.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	6.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	8.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	1.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	1.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	1.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	1.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	1.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	2.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	2.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	2.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	2.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	2.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	3.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	3.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	3.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	3.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	3.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	4.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	4.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	4.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	4.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
0.000000e+00	4.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	2.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	4.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	6.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	8.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	1.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	1.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	1.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	1.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	1.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	2.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	2.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	2.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	2.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	2.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	3.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	3.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	3.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	3.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	3.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	4.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	4.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	4.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	4.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
2.000000e-02	4.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	2.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	4.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	6.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	8.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	1.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	1.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	1.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	1.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	1.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	2.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	2.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	2.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	2.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	2.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	3.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	3.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	3.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	3.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	3.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	4.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	4.200000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	4.400000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	4.600000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
4.000000e-02	4.800000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
6.000000e-02	0.000000e+00	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
6.000000e-02	2.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
6.000000e-02	4.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
6.000000e-02	6.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
6.000000e-02	8.000000e-02	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
6.000000e-02	1.000000e-01	0.000000e+00	0.000000e+00	4.000000e-01	2.600000e-02	1
